Time,Tips,Hum%,TempC,voltMeasure(V),readVcc(mV),Event
2015-04-30T22:00:06,0,40.00,21.00,4.79,4850,Normal
2015-04-30T22:00:06,0,40.00,21.00,4.67,4850,Daily backup
2015-04-30T22:05:02,0,39.00,21.00,4.75,4850,Normal
2015-04-30T22:06:01,0,39.00,21.00,4.75,4850,Normal
2015-04-30T22:07:01,0,40.00,21.00,4.79,4850,Normal
2015-04-30T22:08:01,0,39.00,21.00,4.76,4850,Normal
2015-04-30T22:09:00,0,40.00,21.00,4.70,4850,Normal
2015-04-30T22:10:00,0,40.00,21.00,4.73,4850,Normal
2015-04-30T22:11:00,0,40.00,21.00,4.79,4850,Normal
2015-04-30T22:12:08,0,39.00,21.00,4.74,4850,Normal
2015-04-30T22:13:07,0,40.00,21.00,4.84,4850,Normal
2015-04-30T22:14:07,0,40.00,21.00,4.81,4850,Normal
2015-04-30T22:15:07,0,39.00,21.00,4.76,4850,Normal
2015-04-30T22:16:06,0,40.00,21.00,4.82,4829,Normal
2015-04-30T22:17:06,0,40.00,21.00,4.76,4850,Normal
2015-04-30T22:18:06,0,39.00,21.00,4.85,4850,Normal
2015-04-30T22:19:05,0,39.00,21.00,4.78,4850,Normal
2015-04-30T22:20:05,0,40.00,21.00,4.80,4850,Normal
2015-04-30T22:21:04,0,40.00,21.00,4.83,4850,Normal
2015-04-30T22:22:04,0,40.00,21.00,4.82,4850,Normal
2015-04-30T22:23:04,0,39.00,21.00,4.78,4850,Normal
2015-04-30T22:24:03,0,40.00,21.00,4.63,4850,Normal
2015-04-30T22:25:03,0,40.00,21.00,4.78,4850,Normal
2015-04-30T22:26:03,0,40.00,21.00,4.79,4850,Normal
2015-04-30T22:27:02,0,40.00,21.00,4.82,4829,Normal
2015-04-30T22:28:02,0,40.00,21.00,4.72,4850,Normal
2015-04-30T22:29:02,0,40.00,21.00,4.75,4850,Normal
2015-04-30T22:30:01,0,40.00,21.00,4.80,4850,Normal
2015-04-30T22:31:01,0,40.00,21.00,4.77,4850,Normal
2015-04-30T22:32:00,0,40.00,21.00,4.80,4850,Normal
2015-04-30T22:33:00,0,40.00,21.00,4.76,4850,Normal
2015-04-30T22:34:00,0,40.00,21.00,4.78,4850,Normal
2015-04-30T22:35:08,0,40.00,21.00,4.68,4850,Normal
2015-04-30T22:36:07,0,40.00,21.00,4.74,4850,Normal
2015-04-30T22:37:07,0,40.00,21.00,4.70,4850,Normal
2015-04-30T22:38:07,0,40.00,21.00,4.87,4850,Normal
2015-04-30T22:39:06,0,40.00,21.00,4.79,4850,Normal
2015-04-30T22:40:06,0,40.00,21.00,4.82,4850,Normal
2015-04-30T22:41:06,0,40.00,22.00,4.75,4850,Normal
2015-04-30T22:42:05,0,40.00,22.00,4.79,4850,Normal
2015-04-30T22:43:05,0,40.00,22.00,4.75,4850,Normal
2015-04-30T22:44:05,0,40.00,22.00,4.69,4850,Normal
2015-04-30T22:45:04,0,40.00,22.00,4.62,4850,Normal
2015-04-30T22:46:04,0,40.00,22.00,4.88,4850,Normal
2015-04-30T22:47:03,0,40.00,21.00,4.70,4850,Normal
2015-04-30T22:48:03,0,40.00,21.00,4.79,4850,Normal
2015-04-30T22:49:03,0,40.00,21.00,4.72,4850,Normal
2015-04-30T22:50:02,0,40.00,21.00,4.75,4850,Normal
2015-04-30T22:51:02,0,40.00,21.00,4.81,4850,Normal
2015-04-30T22:52:02,0,40.00,21.00,4.78,4850,Normal
2015-04-30T22:53:01,0,40.00,21.00,4.69,4850,Normal
2015-04-30T22:54:01,0,40.00,21.00,4.75,4850,Normal
2015-04-30T22:55:00,0,40.00,21.00,4.76,4850,Normal
2015-04-30T22:56:00,0,40.00,21.00,4.78,4850,Normal
2015-04-30T22:57:00,0,40.00,21.00,4.70,4850,Normal
2015-04-30T22:58:08,0,40.00,21.00,4.74,4850,Normal
2015-04-30T22:59:07,0,40.00,21.00,4.76,4850,Normal
2015-04-30T23:00:07,0,40.00,21.00,4.72,4850,Normal
2015-04-30T23:00:07,0,40.00,21.00,4.66,4850,Daily backup
2015-04-30T23:05:43,0,40.00,21.00,4.74,4850,Normal
2015-04-30T23:06:00,0,40.00,21.00,4.73,4850,Normal
2015-04-30T23:07:00,0,40.00,21.00,4.79,4850,Normal
2015-04-30T23:08:08,0,40.00,21.00,4.75,4850,Normal
2015-04-30T23:09:08,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:10:07,0,40.00,21.00,4.76,4829,Normal
2015-04-30T23:11:07,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:12:07,0,40.00,21.00,4.61,4850,Normal
2015-04-30T23:13:06,0,40.00,21.00,4.78,4850,Normal
2015-04-30T23:14:06,0,40.00,21.00,4.71,4850,Normal
2015-04-30T23:15:06,0,40.00,21.00,4.69,4850,Normal
2015-04-30T23:16:05,0,40.00,21.00,4.75,4850,Normal
2015-04-30T23:17:05,0,40.00,21.00,4.75,4850,Normal
2015-04-30T23:18:04,0,40.00,21.00,4.73,4850,Normal
2015-04-30T23:19:04,0,40.00,21.00,4.69,4850,Normal
2015-04-30T23:20:04,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:21:03,0,40.00,21.00,4.69,4829,Normal
2015-04-30T23:22:03,0,40.00,21.00,4.85,4850,Normal
2015-04-30T23:23:03,0,40.00,21.00,4.79,4850,Normal
2015-04-30T23:24:02,0,40.00,21.00,4.66,4850,Normal
2015-04-30T23:25:02,0,40.00,21.00,4.69,4850,Normal
2015-04-30T23:26:01,0,40.00,21.00,4.72,4850,Normal
2015-04-30T23:27:01,0,40.00,21.00,4.74,4850,Normal
2015-04-30T23:28:01,0,40.00,21.00,4.67,4850,Normal
2015-04-30T23:29:00,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:30:00,0,40.00,21.00,4.74,4850,Normal
2015-04-30T23:31:00,0,40.00,21.00,4.73,4850,Normal
2015-04-30T23:32:08,0,40.00,21.00,4.74,4850,Normal
2015-04-30T23:33:07,0,40.00,21.00,4.79,4829,Normal
2015-04-30T23:34:07,0,40.00,21.00,4.76,4850,Normal
2015-04-30T23:35:07,0,40.00,21.00,4.72,4850,Normal
2015-04-30T23:36:06,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:37:06,0,40.00,21.00,4.80,4850,Normal
2015-04-30T23:38:05,0,40.00,21.00,4.73,4850,Normal
2015-04-30T23:39:05,0,40.00,21.00,4.76,4850,Normal
2015-04-30T23:40:05,0,40.00,21.00,4.85,4850,Normal
2015-04-30T23:41:04,0,40.00,21.00,4.67,4850,Normal
2015-04-30T23:42:04,0,40.00,21.00,4.80,4850,Normal
2015-04-30T23:43:04,0,40.00,21.00,4.72,4850,Normal
2015-04-30T23:44:03,0,40.00,21.00,4.72,4850,Normal
2015-04-30T23:45:03,0,40.00,21.00,4.67,4850,Normal
2015-04-30T23:46:02,0,40.00,21.00,4.73,4850,Normal
2015-04-30T23:47:02,0,40.00,21.00,4.83,4850,Normal
2015-04-30T23:48:02,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:49:01,0,40.00,21.00,4.66,4850,Normal
2015-04-30T23:50:01,0,40.00,21.00,4.72,4850,Normal
2015-04-30T23:51:01,0,40.00,21.00,4.75,4850,Normal
2015-04-30T23:52:00,0,40.00,21.00,4.70,4850,Normal
2015-04-30T23:53:00,0,40.00,21.00,4.65,4850,Normal
2015-04-30T23:54:08,0,40.00,21.00,4.75,4850,Normal
2015-04-30T23:55:08,0,40.00,21.00,4.67,4850,Normal
2015-04-30T23:56:07,0,40.00,21.00,4.82,4850,Normal
2015-04-30T23:57:07,0,40.00,21.00,4.68,4850,Normal
2015-04-30T23:58:06,0,40.00,21.00,4.75,4850,Normal
2015-04-30T23:59:06,0,40.00,21.00,4.64,4850,Normal
2015-05-01T00:00:06,0,40.00,21.00,4.72,4850,Normal
2015-05-01T00:00:06,0,40.00,21.00,4.69,4850,Daily backup
2015-05-01T00:06:21,0,40.00,21.00,4.84,4850,Normal
2015-05-01T00:07:04,0,40.00,21.00,4.74,4850,Normal
2015-05-01T00:08:04,0,40.00,21.00,4.80,4850,Normal
2015-05-01T00:09:03,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:10:03,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:11:03,0,40.00,21.00,4.87,4850,Normal
2015-05-01T00:12:02,0,40.00,21.00,4.82,4850,Normal
2015-05-01T00:13:02,0,40.00,21.00,4.90,4850,Normal
2015-05-01T00:14:02,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:15:01,0,40.00,21.00,4.80,4850,Normal
2015-05-01T00:16:01,0,40.00,21.00,4.76,4850,Normal
2015-05-01T00:17:00,0,40.00,21.00,4.75,4850,Normal
2015-05-01T00:18:00,0,40.00,21.00,4.87,4850,Normal
2015-05-01T00:19:00,0,40.00,21.00,4.75,4850,Normal
2015-05-01T00:20:08,0,40.00,21.00,4.85,4850,Normal
2015-05-01T00:21:07,0,40.00,21.00,4.74,4850,Normal
2015-05-01T00:22:07,0,40.00,21.00,4.74,4850,Normal
2015-05-01T00:23:07,0,40.00,21.00,4.84,4850,Normal
2015-05-01T00:24:06,0,40.00,21.00,4.79,4850,Normal
2015-05-01T00:25:06,0,40.00,21.00,4.88,4850,Normal
2015-05-01T00:26:06,0,40.00,21.00,4.78,4850,Normal
2015-05-01T00:27:05,0,40.00,21.00,4.84,4850,Normal
2015-05-01T00:28:05,0,40.00,21.00,4.83,4850,Normal
2015-05-01T00:29:04,0,40.00,21.00,4.75,4850,Normal
2015-05-01T00:30:04,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:31:04,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:32:03,0,40.00,21.00,4.79,4850,Normal
2015-05-01T00:33:03,0,40.00,21.00,4.90,4850,Normal
2015-05-01T00:34:02,0,40.00,21.00,4.75,4850,Normal
2015-05-01T00:35:02,0,40.00,21.00,4.82,4850,Normal
2015-05-01T00:36:02,0,40.00,21.00,4.78,4850,Normal
2015-05-01T00:37:01,0,40.00,21.00,4.75,4850,Normal
2015-05-01T00:38:01,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:39:01,0,40.00,21.00,4.74,4850,Normal
2015-05-01T00:40:00,0,40.00,21.00,4.73,4850,Normal
2015-05-01T00:41:00,0,40.00,21.00,4.72,4850,Normal
2015-05-01T00:42:08,0,40.00,21.00,4.89,4850,Normal
2015-05-01T00:43:08,0,40.00,21.00,4.72,4850,Normal
2015-05-01T00:44:07,0,40.00,21.00,4.79,4850,Normal
2015-05-01T00:45:07,0,40.00,21.00,4.73,4850,Normal
2015-05-01T00:46:06,0,40.00,21.00,4.75,4850,Normal
2015-05-01T00:47:06,0,40.00,21.00,4.81,4850,Normal
2015-05-01T00:48:06,0,40.00,21.00,4.73,4850,Normal
2015-05-01T00:49:05,0,40.00,21.00,4.82,4850,Normal
2015-05-01T00:50:05,0,40.00,21.00,4.80,4850,Normal
2015-05-01T00:51:04,0,40.00,21.00,4.74,4850,Normal
2015-05-01T00:52:04,0,40.00,21.00,4.73,4850,Normal
2015-05-01T00:53:04,0,40.00,21.00,4.73,4829,Normal
2015-05-01T00:54:03,0,40.00,21.00,4.78,4829,Normal
2015-05-01T00:55:03,0,40.00,21.00,4.78,4850,Normal
2015-05-01T00:56:03,0,40.00,21.00,4.76,4850,Normal
2015-05-01T00:57:02,0,40.00,21.00,4.71,4850,Normal
2015-05-01T00:58:02,0,40.00,21.00,4.80,4850,Normal
2015-05-01T00:59:01,0,40.00,21.00,4.68,4850,Normal
2015-05-01T01:00:01,0,40.00,21.00,4.80,4850,Normal
2015-05-01T01:00:01,0,40.00,21.00,4.73,4850,Daily backup
2015-05-01T01:06:56,0,40.00,21.00,4.72,4850,Normal
2015-05-01T01:07:05,0,40.00,21.00,4.76,4850,Normal
2015-05-01T01:08:04,0,40.00,21.00,4.78,4850,Normal
2015-05-01T01:09:04,0,40.00,21.00,4.80,4850,Normal
2015-05-01T01:10:04,0,40.00,21.00,4.82,4850,Normal
2015-05-01T01:11:03,0,40.00,21.00,4.72,4829,Normal
2015-05-01T01:12:03,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:13:03,0,40.00,21.00,4.82,4850,Normal
2015-05-01T01:14:02,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:15:02,0,40.00,21.00,4.80,4850,Normal
2015-05-01T01:16:01,0,40.00,21.00,4.79,4850,Normal
2015-05-01T01:17:01,0,40.00,21.00,4.74,4850,Normal
2015-05-01T01:18:01,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:19:00,0,40.00,21.00,4.84,4850,Normal
2015-05-01T01:20:00,0,40.00,21.00,4.84,4850,Normal
2015-05-01T01:21:00,0,40.00,21.00,4.78,4850,Normal
2015-05-01T01:22:08,0,40.00,21.00,4.79,4850,Normal
2015-05-01T01:23:07,0,40.00,21.00,4.76,4850,Normal
2015-05-01T01:24:07,0,40.00,21.00,4.86,4850,Normal
2015-05-01T01:25:07,0,40.00,21.00,4.71,4850,Normal
2015-05-01T01:26:06,0,40.00,21.00,4.83,4850,Normal
2015-05-01T01:27:06,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:28:05,0,40.00,21.00,4.73,4850,Normal
2015-05-01T01:29:05,0,40.00,21.00,4.70,4850,Normal
2015-05-01T01:30:05,0,40.00,21.00,4.82,4850,Normal
2015-05-01T01:31:04,0,40.00,21.00,4.87,4829,Normal
2015-05-01T01:32:04,0,40.00,21.00,4.85,4850,Normal
2015-05-01T01:33:04,0,40.00,21.00,4.85,4850,Normal
2015-05-01T01:34:03,0,40.00,21.00,4.78,4850,Normal
2015-05-01T01:35:03,0,40.00,21.00,4.78,4850,Normal
2015-05-01T01:36:02,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:37:02,0,40.00,21.00,4.82,4850,Normal
2015-05-01T01:38:02,0,40.00,21.00,4.79,4850,Normal
2015-05-01T01:39:01,0,41.00,21.00,4.79,4850,Normal
2015-05-01T01:40:01,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:41:00,0,40.00,21.00,4.75,4850,Normal
2015-05-01T01:42:00,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:43:00,0,40.00,21.00,4.82,4850,Normal
2015-05-01T01:44:08,0,40.00,21.00,4.79,4850,Normal
2015-05-01T01:45:07,0,40.00,21.00,4.76,4850,Normal
2015-05-01T01:46:07,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:47:07,0,40.00,21.00,4.87,4850,Normal
2015-05-01T01:48:06,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:49:06,0,40.00,21.00,4.87,4850,Normal
2015-05-01T01:50:05,0,40.00,21.00,4.75,4850,Normal
2015-05-01T01:51:05,0,40.00,21.00,4.81,4850,Normal
2015-05-01T01:52:05,0,40.00,21.00,4.83,4850,Normal
2015-05-01T01:53:04,0,41.00,21.00,4.93,4829,Normal
2015-05-01T01:54:04,0,40.00,21.00,4.12,4630,Normal
2015-05-01T01:55:04,0,42.00,21.00,4.15,4630,Normal
2015-05-01T01:56:03,0,42.00,21.00,4.12,4630,Normal
2015-05-01T01:57:03,0,42.00,21.00,4.08,4630,Normal
2015-05-01T01:58:02,0,42.00,21.00,4.04,4630,Normal
2015-05-01T01:59:02,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:00:02,0,42.00,21.00,4.14,4611,Normal
2015-05-01T02:00:02,0,42.00,21.00,4.12,4630,Daily backup
2015-05-01T02:07:36,0,42.00,21.00,4.09,4630,Normal
2015-05-01T02:08:02,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:09:02,0,42.00,21.00,4.17,4630,Normal
2015-05-01T02:10:02,0,42.00,21.00,4.17,4630,Normal
2015-05-01T02:11:01,0,42.00,21.00,4.11,4630,Normal
2015-05-01T02:12:01,0,42.00,21.00,4.09,4630,Normal
2015-05-01T02:13:01,0,42.00,21.00,4.10,4630,Normal
2015-05-01T02:14:00,0,42.00,21.00,4.10,4630,Normal
2015-05-01T02:15:00,0,42.00,21.00,4.17,4630,Normal
2015-05-01T02:16:08,0,42.00,21.00,4.12,4630,Normal
2015-05-01T02:17:08,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:18:07,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:19:07,0,42.00,21.00,4.09,4630,Normal
2015-05-01T02:20:06,0,42.00,21.00,4.10,4630,Normal
2015-05-01T02:21:06,0,42.00,21.00,4.09,4630,Normal
2015-05-01T02:22:06,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:23:05,0,42.00,21.00,4.20,4630,Normal
2015-05-01T02:24:05,0,42.00,21.00,4.12,4630,Normal
2015-05-01T02:25:05,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:26:04,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:27:04,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:28:03,0,42.00,21.00,4.14,4630,Normal
2015-05-01T02:29:03,0,43.00,20.00,4.08,4630,Normal
2015-05-01T02:30:03,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:31:02,0,42.00,21.00,4.18,4630,Normal
2015-05-01T02:32:02,0,42.00,21.00,4.18,4630,Normal
2015-05-01T02:33:01,0,43.00,20.00,4.11,4630,Normal
2015-05-01T02:34:01,0,42.00,21.00,4.14,4630,Normal
2015-05-01T02:35:01,0,42.00,21.00,4.14,4630,Normal
2015-05-01T02:36:00,0,42.00,21.00,4.14,4630,Normal
2015-05-01T02:37:00,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:38:00,0,42.00,21.00,4.12,4630,Normal
2015-05-01T02:39:08,0,42.00,21.00,4.12,4630,Normal
2015-05-01T02:40:07,0,42.00,21.00,4.15,4611,Normal
2015-05-01T02:41:07,0,42.00,21.00,4.12,4630,Normal
2015-05-01T02:42:07,0,42.00,21.00,4.15,4630,Normal
2015-05-01T02:43:06,0,42.00,21.00,4.14,4630,Normal
2015-05-01T02:44:06,0,42.00,21.00,4.10,4630,Normal
2015-05-01T02:45:05,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:46:05,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:47:05,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:48:04,0,42.00,21.00,4.12,4630,Normal
2015-05-01T02:49:04,0,42.00,21.00,4.18,4630,Normal
2015-05-01T02:50:03,0,43.00,20.00,4.12,4630,Normal
2015-05-01T02:51:03,0,42.00,21.00,4.08,4630,Normal
2015-05-01T02:52:03,0,43.00,20.00,4.13,4630,Normal
2015-05-01T02:53:02,0,42.00,21.00,4.11,4611,Normal
2015-05-01T02:54:02,0,42.00,21.00,4.19,4630,Normal
2015-05-01T02:55:02,0,42.00,21.00,4.13,4630,Normal
2015-05-01T02:56:01,0,42.00,21.00,4.10,4630,Normal
2015-05-01T02:57:01,0,43.00,20.00,4.12,4630,Normal
2015-05-01T02:58:00,0,42.00,21.00,4.11,4630,Normal
2015-05-01T02:59:00,0,42.00,21.00,4.12,4630,Normal
2015-05-01T03:00:00,0,43.00,20.00,4.15,4630,Normal
2015-05-01T03:00:00,0,43.00,20.00,4.13,4650,Daily backup
2015-05-01T03:08:13,0,42.00,21.00,4.19,4650,Normal
2015-05-01T03:09:04,0,43.00,20.00,4.16,4650,Normal
2015-05-01T03:10:04,0,42.00,21.00,4.11,4650,Normal
2015-05-01T03:11:04,0,43.00,20.00,4.12,4650,Normal
2015-05-01T03:12:03,0,42.00,21.00,4.15,4650,Normal
2015-05-01T03:13:03,0,43.00,20.00,4.17,4650,Normal
2015-05-01T03:14:03,0,43.00,20.00,4.11,4650,Normal
2015-05-01T03:15:02,0,42.00,21.00,4.14,4650,Normal
2015-05-01T03:16:02,0,42.00,21.00,4.03,4650,Normal
2015-05-01T03:17:01,0,43.00,20.00,4.13,4650,Normal
2015-05-01T03:18:01,0,42.00,21.00,4.17,4650,Normal
2015-05-01T03:19:01,0,43.00,20.00,4.13,4650,Normal
2015-05-01T03:20:00,0,42.00,21.00,4.11,4650,Normal
2015-05-01T03:21:00,0,43.00,20.00,4.13,4650,Normal
2015-05-01T03:22:00,0,43.00,20.00,4.11,4650,Normal
2015-05-01T03:23:08,0,43.00,20.00,4.03,4650,Normal
2015-05-01T03:24:07,0,43.00,20.00,4.15,4650,Normal
2015-05-01T03:25:07,0,42.00,21.00,4.13,4650,Normal
2015-05-01T03:26:06,0,43.00,20.00,4.05,4650,Normal
2015-05-01T03:27:06,0,42.00,21.00,4.14,4650,Normal
2015-05-01T03:28:06,0,43.00,20.00,4.15,4650,Normal
2015-05-01T03:29:05,0,43.00,20.00,4.13,4650,Normal
2015-05-01T03:30:05,0,43.00,20.00,4.12,4650,Normal
2015-05-01T03:31:05,0,42.00,21.00,4.07,4650,Normal
2015-05-01T03:32:04,0,42.00,21.00,4.11,4650,Normal
2015-05-01T03:33:04,0,43.00,20.00,4.20,4669,Normal
2015-05-01T03:34:03,0,43.00,20.00,4.09,4650,Normal
2015-05-01T03:35:03,0,43.00,20.00,4.16,4669,Normal
2015-05-01T03:36:03,0,42.00,21.00,4.13,4669,Normal
2015-05-01T03:37:02,0,42.00,21.00,4.13,4650,Normal
2015-05-01T03:38:02,0,43.00,20.00,4.16,4669,Normal
2015-05-01T03:39:01,0,43.00,20.00,4.13,4669,Normal
2015-05-01T03:40:01,0,42.00,21.00,4.12,4669,Normal
2015-05-01T03:41:01,0,42.00,21.00,4.15,4669,Normal
2015-05-01T03:42:00,0,42.00,21.00,4.17,4669,Normal
2015-05-01T03:43:00,0,43.00,20.00,4.21,4669,Normal
2015-05-01T03:44:00,0,42.00,21.00,4.14,4669,Normal
2015-05-01T03:45:08,0,43.00,20.00,4.13,4669,Normal
2015-05-01T03:46:07,0,42.00,21.00,4.11,4688,Normal
2015-05-01T03:47:07,0,42.00,21.00,4.15,4688,Normal
2015-05-01T03:48:06,0,42.00,21.00,4.07,4688,Normal
2015-05-01T03:49:06,0,42.00,21.00,4.11,4688,Normal
2015-05-01T03:50:06,0,42.00,21.00,4.18,4688,Normal
2015-05-01T03:51:05,0,42.00,21.00,4.13,4688,Normal
2015-05-01T03:52:05,0,42.00,21.00,4.22,4688,Normal
2015-05-01T03:53:05,0,42.00,21.00,4.08,4688,Normal
2015-05-01T03:54:04,0,42.00,21.00,4.13,4688,Normal
2015-05-01T03:55:04,0,42.00,21.00,4.12,4688,Normal
2015-05-01T03:56:03,0,42.00,21.00,4.12,4688,Normal
2015-05-01T03:57:03,0,42.00,21.00,4.20,4688,Normal
2015-05-01T03:58:03,0,42.00,21.00,4.13,4688,Normal
2015-05-01T03:59:02,0,42.00,21.00,4.17,4688,Normal
2015-05-01T04:00:02,0,42.00,21.00,4.13,4688,Normal
2015-05-01T04:00:02,0,42.00,21.00,4.22,4708,Daily backup
2015-05-01T04:08:51,0,42.00,21.00,4.25,4708,Normal
2015-05-01T04:09:00,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:10:00,0,43.00,20.00,4.23,4708,Normal
2015-05-01T04:11:08,0,42.00,21.00,4.31,4708,Normal
2015-05-01T04:12:08,0,42.00,21.00,4.24,4708,Normal
2015-05-01T04:13:07,0,42.00,21.00,4.12,4688,Normal
2015-05-01T04:14:07,0,42.00,21.00,4.35,4708,Normal
2015-05-01T04:15:07,0,42.00,21.00,4.15,4708,Normal
2015-05-01T04:16:06,0,43.00,20.00,4.23,4708,Normal
2015-05-01T04:17:06,0,43.00,20.00,4.19,4708,Normal
2015-05-01T04:18:05,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:19:05,0,43.00,20.00,4.29,4708,Normal
2015-05-01T04:20:05,0,42.00,21.00,4.27,4708,Normal
2015-05-01T04:21:04,0,42.00,21.00,4.24,4708,Normal
2015-05-01T04:22:04,0,42.00,21.00,4.27,4708,Normal
2015-05-01T04:23:04,0,42.00,21.00,4.15,4708,Normal
2015-05-01T04:24:03,0,43.00,20.00,4.24,4708,Normal
2015-05-01T04:25:03,0,43.00,20.00,4.32,4708,Normal
2015-05-01T04:26:02,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:27:02,0,42.00,21.00,4.27,4708,Normal
2015-05-01T04:28:02,0,42.00,21.00,4.35,4708,Normal
2015-05-01T04:29:01,0,43.00,20.00,4.17,4708,Normal
2015-05-01T04:30:01,0,42.00,21.00,4.26,4708,Normal
2015-05-01T04:31:01,0,43.00,20.00,4.32,4708,Normal
2015-05-01T04:32:00,0,42.00,21.00,4.29,4708,Normal
2015-05-01T04:33:00,0,43.00,20.00,4.20,4708,Normal
2015-05-01T04:34:08,0,42.00,21.00,4.29,4708,Normal
2015-05-01T04:35:07,0,43.00,20.00,4.24,4708,Normal
2015-05-01T04:36:07,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:37:07,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:38:06,0,43.00,20.00,4.16,4708,Normal
2015-05-01T04:39:06,0,42.00,21.00,4.25,4708,Normal
2015-05-01T04:40:06,0,42.00,21.00,4.26,4708,Normal
2015-05-01T04:41:05,0,43.00,20.00,4.20,4708,Normal
2015-05-01T04:42:05,0,43.00,20.00,4.21,4708,Normal
2015-05-01T04:43:04,0,42.00,21.00,4.21,4708,Normal
2015-05-01T04:44:04,0,42.00,21.00,4.28,4708,Normal
2015-05-01T04:45:04,0,43.00,20.00,4.18,4708,Normal
2015-05-01T04:46:03,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:47:03,0,43.00,20.00,4.22,4708,Normal
2015-05-01T04:48:02,0,43.00,20.00,4.24,4708,Normal
2015-05-01T04:49:02,0,43.00,20.00,4.26,4708,Normal
2015-05-01T04:50:02,0,42.00,21.00,4.27,4708,Normal
2015-05-01T04:51:01,0,43.00,20.00,4.25,4708,Normal
2015-05-01T04:52:01,0,42.00,21.00,4.21,4708,Normal
2015-05-01T04:53:01,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:54:00,0,42.00,21.00,4.24,4708,Normal
2015-05-01T04:55:00,0,43.00,20.00,4.27,4708,Normal
2015-05-01T04:56:08,0,42.00,21.00,4.20,4708,Normal
2015-05-01T04:57:07,0,42.00,21.00,4.18,4708,Normal
2015-05-01T04:58:07,0,42.00,21.00,4.25,4708,Normal
2015-05-01T04:59:07,0,43.00,20.00,4.24,4708,Normal
2015-05-01T05:00:06,0,42.00,21.00,4.22,4708,Normal
2015-05-01T05:00:07,0,42.00,21.00,4.22,4708,Daily backup
2015-05-01T05:09:33,0,43.00,20.00,4.23,4708,Normal
2015-05-01T05:10:08,0,43.00,20.00,4.31,4708,Normal
2015-05-01T05:11:07,0,43.00,20.00,4.28,4708,Normal
2015-05-01T05:12:07,0,43.00,20.00,4.16,4708,Normal
2015-05-01T05:13:07,0,43.00,20.00,4.21,4708,Normal
2015-05-01T05:14:06,0,43.00,20.00,4.24,4708,Normal
2015-05-01T05:15:06,0,43.00,20.00,4.33,4708,Normal
2015-05-01T05:16:06,0,43.00,20.00,4.15,4708,Normal
2015-05-01T05:17:05,0,43.00,20.00,4.19,4708,Normal
2015-05-01T05:18:05,0,43.00,20.00,4.26,4708,Normal
2015-05-01T05:19:04,0,43.00,20.00,4.13,4708,Normal
2015-05-01T05:20:04,0,43.00,20.00,4.17,4708,Normal
2015-05-01T05:21:04,0,42.00,21.00,4.20,4708,Normal
2015-05-01T05:22:03,0,42.00,22.00,4.27,4688,Normal
2015-05-01T05:23:03,0,42.00,22.00,4.23,4708,Normal
2015-05-01T05:24:03,0,42.00,21.00,4.26,4708,Normal
2015-05-01T05:25:02,0,42.00,21.00,4.27,4708,Normal
2015-05-01T05:26:02,0,42.00,21.00,4.19,4708,Normal
2015-05-01T05:27:01,0,42.00,21.00,4.25,4708,Normal
